timestamp,open,high,low,close,volume
2022-06-20,403.4261779785156,405.086368011349,396.785417847182,403.4261779785156,811700
2022-06-21,403.42615379238526,403.42615379238526,391.8048242592713,400.1057739257813,1503400
2022-06-22,401.7659638590833,401.7659638590833,396.7853940591773,400.1057739257813,2173800
2022-06-23,400.10574038166646,401.7659301757813,396.7853607934368,401.7659301757813,2119300
2022-06-24,401.7659670511881,401.7659670511881,396.7853972117106,398.4455871582031,3385700
2022-06-27,398.4456209956852,400.1058110831672,395.1252408207211,396.7854309082031,3930300
2022-06-28,398.4455871582031,398.4455871582031,391.804827372233,398.4455871582031,2408200
2022-06-29,398.44558399247927,400.1057739257813,396.7853940591773,400.1057739257813,797300
2022-06-30,400.1057771046956,401.7659670511881,395.1252072652181,398.4455871582031,1901900
2022-07-01,400.1057739257813,405.0863437256872,396.7853940591773,400.1057739257813,3957300
2022-07-04,411.7845248607879,415.2448990192819,396.2128411475648,406.5939636230469,2755000
2022-07-05,406.5939402176162,408.3241271972656,399.67319229901847,408.3241271972656,1393400
2022-07-06,408.3241271972656,408.3241271972656,401.4033792786679,408.3241271972656,512200
2022-07-07,408.3241715631565,411.7845458984375,403.133610060235,411.7845458984375,1314300
2022-07-08,411.7845458984375,411.7845458984375,406.593984395516,411.7845458984375,770600
2022-07-11,411.7845458984375,411.7845458984375,404.8637972278755,411.7845458984375,692100
2022-07-12,411.784508298721,411.784508298721,406.5939472697455,410.0543212890625,352800
2022-07-13,410.0543141769151,410.0543141769151,404.8637532379668,408.3241271972656,388500
2022-07-14,408.3241271972656,411.7845011565645,404.8637532379668,408.3241271972656,1096100
2022-07-15,408.324134279404,410.0543212890625,404.863760260087,410.0543212890625,988400
2022-07-18,411.784508298721,411.784508298721,406.5939472697455,410.0543212890625,913300
2022-07-19,410.0543212890625,410.0543212890625,406.5939472697455,410.0543212890625,1205800
2022-07-20,410.054358730797,411.7845458984375,408.3241715631565,411.7845458984375,816000
2022-07-21,411.7845458984375,413.514733066078,410.054358730797,411.7845458984375,1125900
2022-07-22,411.7845458984375,411.7845458984375,406.593984395516,411.7845458984375,1395400
2022-07-25,411.7845293680827,415.2449035644531,408.3241551717123,415.2449035644531,662200
2022-07-26,415.2449105290456,416.97509765625,411.7845362746369,416.97509765625,905800
2022-07-27,416.9751143834581,416.9751143834581,410.0543655970107,413.5147399902344,966500
2022-07-28,413.51472340184125,416.97509765625,410.05434914743256,416.97509765625,741800
2022-07-29,413.5147302800959,418.7052917480469,411.78454312411225,418.7052917480469,1077900
2022-08-01,418.7052777608236,418.7052777608236,413.514716466268,415.2449035644531,1231700
2022-08-02,415.2449105290456,418.7052847834543,413.51472340184125,416.97509765625,989000
