timestamp,open,high,low,close,volume
2023-02-24,803.2239048549106,803.2239048549106,707.7053864397321,759.806396484375,584706700
2023-02-27,759.8064100885965,759.8064100885965,720.7306518554688,720.7306518554688,90183300
2023-02-28,707.7054290771484,729.4141845703125,694.68017578125,694.68017578125,65393800
2023-03-01,694.6801904004491,729.4141999204716,694.6801904004491,725.0724487304688,43259400
2023-03-02,729.4142140355603,759.8064729537087,712.0472089394756,755.4647216796875,55298000
2023-03-03,755.4646456473214,759.806396484375,742.4393931361607,759.806396484375,34181600
2023-03-06,755.4646911621094,764.148193359375,733.7559356689453,746.7811889648438,30521300
2023-03-07,746.7811889648438,759.8064422607422,742.4394378662109,746.7811889648438,14088300
2023-03-08,746.7811889648438,751.1229400634766,738.0976867675781,746.7811889648438,8540300
2023-03-09,746.7811429207785,751.1228937517133,738.097641258909,742.4393920898438,11006800
2023-03-10,742.4394378662109,746.7811889648438,720.7306823730469,746.7811889648438,10084800
2023-03-13,746.7811264764695,746.7811264764695,720.7306220644996,729.4141235351562,4519100
2023-03-14,729.4141068892045,729.4141068892045,703.363603071733,716.3888549804688,8412400
2023-03-15,716.3889001916956,725.072402012201,699.0218965506848,703.3636474609375,10350600
2023-03-16,703.3637092686906,707.7054605604727,672.9714502262163,685.9967041015625,32026000
2023-03-17,685.9965987116653,712.0471024602095,681.6548480869079,699.0218505859375,11337700
2023-03-20,694.68017578125,712.0471801757812,690.3384246826172,694.68017578125,11086800
2023-03-21,694.68017578125,694.68017578125,685.9966735839844,694.68017578125,2938400
2023-03-24,694.6801911360063,699.0219423306063,681.6549375522062,690.3384399414062,5173700
2023-03-27,694.6801097972973,694.6801097972973,642.5791015625,642.5791015625,19315600
2023-03-28,607.8451077029002,642.5791138573517,599.1616061642874,603.5033569335938,27500000
2023-03-29,603.5033728371204,625.2121272557218,586.1363693022392,616.5286254882812,12946300
2023-03-30,616.5286406388519,625.2121426196809,603.5033876676085,612.1868896484375,5913300
2023-03-31,620.8703600108195,625.212110780126,599.1616061642874,603.5033569335938,14933900
